1,0.4634,0.54505,0.46017,0.54826,0.2,0.9,59
1,0.46017,0.54826,0.45676,0.55273,0.2,0.9,59
1,0.45676,0.55273,0.45494,0.55661,0.2,0.9,59
1,0.45494,0.55661,0.45257,0.56032,0.2,0.9,59
1,0.45257,0.56032,0.44943,0.56369,0.2,0.9,59
1,0.44943,0.56369,0.4469,0.56766,0.2,0.9,59
1,0.4469,0.56766,0.44378,0.57053,0.2,0.9,59
1,0.44378,0.57053,0.44114,0.57356,0.2,0.9,59
1,0.44114,0.57356,0.43794,0.5774,0.2,0.9,59
1,0.43794,0.5774,0.43478,0.58027,0.2,0.9,12
1,0.43478,0.58027,0.43159,0.58109,0.2,0.9,42
1,0.43159,0.58109,0.42833,0.58387,0.2,0.9,42
1,0.42833,0.58387,0.42504,0.58671,0.2,0.9,42
1,0.42504,0.58671,0.42062,0.58936,0.2,0.9,42
1,0.42062,0.58936,0.41702,0.59083,0.2,0.9,42
1,0.41702,0.59083,0.41281,0.59312,0.2,0.9,42
1,0.41281,0.59312,0.40936,0.59576,0.2,0.9,42
1,0.40936,0.59576,0.40936,0.59576,0.2,0.9,42
1,0.40936,0.59576,0.41214,0.59431,0.2,0.9,17
1,0.41214,0.59431,0.40871,0.59932,0.2,0.9,42
1,0.40871,0.59932,0.40573,0.60354,0.2,0.9,42
1,0.40573,0.60354,0.40258,0.6068,0.2,0.9,42
1,0.40258,0.6068,0.40019,0.61021,0.2,0.9,42
1,0.40019,0.61021,0.3971,0.61404,0.2,0.9,42
1,0.3971,0.61404,0.39182,0.61602,0.2,0.9,46
1,0.39182,0.61602,0.38629,0.61807,0.2,0.9,46
1,0.38629,0.61807,0.38052,0.62018,0.2,0.9,46
1,0.38052,0.62018,0.37454,0.62236,0.2,0.9,46
1,0.37454,0.62236,0.3684,0.62458,0.2,0.9,46
1,0.3684,0.62458,0.36213,0.62712,0.2,0.9,46
1,0.36213,0.62712,0.35579,0.62988,0.2,0.9,46
1,0.35579,0.62988,0.35027,0.63198,0.2,0.9,47
1,0.35027,0.63198,0.34485,0.63795,0.2,0.9,47
1,0.34485,0.63795,0.33873,0.6397,0.2,0.9,46
1,0.33873,0.6397,0.3345,0.64276,0.2,0.9,49
1,0.3345,0.64276,0.3327,0.64887,0.2,0.9,51
1,0.3327,0.64887,0.32712,0.65215,0.2,0.9,51
1,0.32712,0.65215,0.32571,0.65465,0.2,0.9,51
1,0.32571,0.65465,0.32207,0.6561,0.2,0.9,51
1,0.32207,0.6561,0.3191,0.65789,0.2,0.9,51
1,0.3191,0.65789,0.31778,0.66065,0.2,0.9,51
1,0.31778,0.66065,0.31489,0.66522,0.2,0.9,51
1,0.31489,0.66522,0.31146,0.66776,0.2,0.9,51
1,0.31146,0.66776,0.30802,0.67022,0.2,0.9,51
1,0.30802,0.67022,0.30658,0.67303,0.2,0.9,51
1,0.30658,0.67303,0.30107,0.67547,0.2,0.9,51
1,0.30107,0.67547,0.29877,0.67419,0.2,0.9,51
1,0.29877,0.67419,0.29674,0.67618,0.2,0.9,51
1,0.29674,0.67618,0.29518,0.67852,0.2,0.9,31
1,0.29518,0.67852,0.29329,0.68018,0.2,0.9,31
1,0.29329,0.68018,0.29228,0.68127,0.2,0.9,31
1,0.29228,0.68127,0.2919,0.68345,0.2,0.9,31
1,0.2919,0.68345,0.2911,0.68429,0.2,0.9,43
1,0.2911,0.68429,0.29008,0.68579,0.2,0.9,43
1,0.29008,0.68579,0.28862,0.68748,0.2,0.9,43
1,0.28862,0.68748,0.28644,0.68975,0.2,0.9,43
1,0.28644,0.68975,0.28506,0.69227,0.2,0.9,43
1,0.28506,0.69227,0.28261,0.69547,0.2,0.9,43
1,0.28261,0.69547,0.28123,0.69786,0.2,0.9,43
1,0.28123,0.69786,0.27824,0.70123,0.2,0.9,43
1,0.27824,0.70123,0.27664,0.70427,0.2,0.9,43
1,0.27664,0.70427,0.27481,0.70631,0.2,0.9,43
1,0.27481,0.70631,0.272,0.7099,0.2,0.9,43
1,0.272,0.7099,0.27141,0.71258,0.2,0.9,43
1,0.27141,0.71258,0.26936,0.71482,0.2,0.9,43
1,0.26936,0.71482,0.26786,0.71677,0.2,0.9,43
1,0.26786,0.71677,0.26565,0.71891,0.2,0.9,43
1,0.26565,0.71891,0.26565,0.71891,0.2,0.9,65
1,0.26565,0.71891,0.26493,0.72,0.2,0.9,31
1,0.26493,0.72,0.26465,0.72341,0.2,0.9,65
1,0.26465,0.72341,0.2658,0.72755,0.2,0.9,65
1,0.2658,0.72755,0.26573,0.73168,0.2,0.9,65
1,0.26573,0.73168,0.26297,0.73607,0.2,0.9,65
1,0.26297,0.73607,0.26089,0.73737,0.2,0.9,65
1,0.26089,0.73737,0.25993,0.74148,0.2,0.9,65
1,0.25993,0.74148,0.25864,0.74483,0.2,0.9,65
1,0.25864,0.74483,0.25939,0.75019,0.2,0.9,65
1,0.25939,0.75019,0.25685,0.75288,0.2,0.9,40
1,0.25685,0.75288,0.25403,0.75564,0.2,0.9,40
1,0.25403,0.75564,0.25087,0.75848,0.2,0.9,40
1,0.25087,0.75848,0.2475,0.76137,0.2,0.9,40
1,0.2475,0.76137,0.24397,0.7643,0.2,0.9,40
1,0.24397,0.7643,0.24025,0.76726,0.2,0.9,40
1,0.24025,0.76726,0.23637,0.77022,0.2,0.9,40
1,0.23637,0.77022,0.23225,0.77316,0.2,0.9,40
1,0.23225,0.77316,0.22801,0.77609,0.2,0.9,40
1,0.22801,0.77609,0.22871,0.7808,0.2,0.9,59
1,0.22871,0.7808,0.23073,0.78455,0.2,0.9,59
1,0.23073,0.78455,0.23199,0.78938,0.2,0.9,59
1,0.23199,0.78938,0.23447,0.79503,0.2,0.9,59
1,0.23447,0.79503,0.23413,0.7995,0.2,0.9,57
1,0.23413,0.7995,0.23515,0.80533,0.2,0.9,57
1,0.23515,0.80533,0.23602,0.81048,0.2,0.9,57
1,0.23602,0.81048,0.23798,0.81634,0.2,0.9,57
1,0.23798,0.81634,0.23846,0.82178,0.2,0.9,59
1,0.23846,0.82178,0.23828,0.82725,0.2,0.9,59
1,0.23828,0.82725,0.23884,0.83341,0.2,0.9,59
1,0.23884,0.83341,0.2379,0.8398,0.2,0.9,27
1,0.2379,0.8398,0.23675,0.84563,0.2,0.9,27
1,0.23675,0.84563,0.2354,0.85132,0.2,0.9,27
1,0.2354,0.85132,0.2354,0.85132,0.2,0.9,27
1,0.2354,0.85132,0.23425,0.85091,0.2,0.9,2
1,0.23425,0.85091,0.23352,0.85719,0.2,0.9,27
1,0.23352,0.85719,0.23175,0.86478,0.2,0.9,27
1,0.23175,0.86478,0.23004,0.87208,0.2,0.9,27
1,0.23004,0.87208,0.22968,0.87791,0.2,0.9,27
1,0.22968,0.87791,0.22817,0.884,0.2,0.9,27
1,0.22817,0.884,0.2251,0.89041,0.2,0.9,27
1,0.2251,0.89041,0.22276,0.89625,0.2,0.9,27
1,0.22276,0.89625,0.22138,0.90251,0.2,0.9,27
1,0.22138,0.90251,0.21937,0.90199,0.2,0.9,47
1,0.21937,0.90199,0.21817,0.90006,0.2,0.9,47
1,0.21817,0.90006,0.21589,0.89918,0.2,0.9,46
1,0.21589,0.89918,0.2149,0.89904,0.2,0.9,46
1,0.2149,0.89904,0.21335,0.89983,0.2,0.9,48
1,0.21335,0.89983,0.21223,0.90028,0.2,0.9,46
1,0.21223,0.90028,0.2112,0.89982,0.2,0.9,46
1,0.2112,0.89982,0.2095,0.90035,0.2,0.9,46
